age,gender,country,education_level,has_bank_account,mobile_money_user,loan_access,monthly_income
67,Male,Uganda,Primary,1,0.0,0.0,631.65
34,Male,Kenya,Secondary,0,0.0,0.0,775.45
28,Male,Tanzania,Primary,nan,1.0,0.0,471.9
67,Female,Burundi,Secondary,1,0.0,0.0,752.12
25,Other,Rwanda,Secondary,1,1.0,0.0,498.96
45,Female,Burundi,Secondary,0,0.0,0.0,367.64
61,Male,Uganda,Primary,0,0.0,0.0,729.01
50,Male,Kenya,Primary,yes,1.0,1.0,336.89
69,Female,Rwanda,Primary,1,1.0,0.0,505.21
42,Male,Burundi,Primary,no,0.0,0.0,746.36
38,Male,Uganda,Primary,1,0.0,1.0,562.33
29,Male,Kenya,Tertiary,1,0.0,0.0,538.27
43,Male,Burundi,Tertiary,1,0.0,0.0,365.34
46,Male,Tanzania,Tertiary,1,1.0,1.0,638.18
55,Male,Rwanda,Primary,1,0.0,0.0,892.71
52,Female,Uganda,Primary,0,1.0,0.0,199.05
54,Female,Burundi,Secondary,nan,1.0,1.0,744.67
63,Male,Tanzania,Secondary,no,0.0,0.0,554.2
61,Male,Burundi,None,1,1.0,0.0,367.13
62,Female,Uganda,Secondary,0,1.0,1.0,810.99
62,Male,Rwanda,None,0,1.0,0.0,347.02
46,Female,Kenya,Tertiary,0,1.0,,408.15
66,Male,Kenya,Tertiary,0,0.0,0.0,708.44
41,Male,Kenya,Primary,1,1.0,1.0,633.1
32,Male,Uganda,,0,1.0,0.0,353.88
23,Male,Kenya,Secondary,0,1.0,0.0,740.81
49,Female,Rwanda,Secondary,1,1.0,0.0,896.43
61,Female,Uganda,Secondary,0,0.0,1.0,357.92
51,Female,Burundi,Tertiary,0,1.0,0.0,568.46
53,Female,Burundi,Primary,no,0.0,0.0,632.39
37,Female,Uganda,Secondary,0,1.0,1.0,465.68
29,Male,Rwanda,Secondary,1,0.0,0.0,387.1
52,Female,Uganda,,1,0.0,0.0,308.74
66,Female,Uganda,Secondary,1,1.0,0.0,191.31
55,Male,Burundi,,nan,0.0,0.0,220.15
34,Male,Uganda,Secondary,0,0.0,0.0,202.79
44,Male,Rwanda,Primary,no,1.0,0.0,537.79
34,Female,Kenya,,1,1.0,1.0,502.95
28,Female,Rwanda,Secondary,0,0.0,0.0,628.57
56,Female,Rwanda,Secondary,1,0.0,1.0,423.69
19,Male,Burundi,Primary,no,1.0,0.0,420.13
68,Female,Kenya,Primary,no,0.0,0.0,1016.69
19,Male,Tanzania,,1,0.0,0.0,453.55
46,Male,Uganda,Secondary,no,0.0,0.0,723.42
62,Male,Kenya,Primary,0,1.0,0.0,606.24
41,Male,Burundi,Secondary,1,0.0,1.0,319.0
41,Male,Uganda,Secondary,0,1.0,0.0,266.48
33,Female,Burundi,,0,0.0,0.0,943.93
48,Female,Uganda,Primary,1,0.0,0.0,0.0
66,Female,Burundi,Tertiary,0,0.0,0.0,646.69
60,Female,Burundi,Primary,0,0.0,1.0,122.5
26,Male,Burundi,Primary,0,1.0,0.0,686.61
44,Male,Uganda,Tertiary,0,0.0,0.0,321.38
58,Female,Tanzania,Secondary,0,1.0,0.0,534.45
31,Female,Kenya,Primary,yes,0.0,1.0,485.37
62,Female,Uganda,None,0,1.0,0.0,818.72
42,Female,Tanzania,Secondary,1,0.0,0.0,355.86
60,Male,Kenya,None,1,1.0,0.0,735.96
61,Male,Uganda,None,1,1.0,0.0,0.0
39,Female,Kenya,Primary,0,1.0,0.0,256.91
52,Female,Tanzania,Tertiary,0,1.0,1.0,340.07
50,Male,Burundi,Secondary,1,0.0,1.0,773.27
44,Male,Rwanda,Secondary,0,0.0,0.0,520.88
57,Female,Kenya,None,1,1.0,0.0,309.38
43,Female,Uganda,Primary,1,1.0,0.0,302.14
36,Female,Rwanda,Tertiary,1,1.0,0.0,577.7
62,Male,Kenya,Secondary,1,1.0,0.0,519.16
56,Female,Kenya,Secondary,1,0.0,,490.74
62,Male,Rwanda,None,0,0.0,0.0,294.23
43,Male,Burundi,Secondary,0,0.0,1.0,671.17
23,Male,Uganda,None,0,1.0,1.0,288.58
20,Male,Uganda,Primary,yes,1.0,0.0,448.19
23,Male,Burundi,Secondary,0,0.0,0.0,195.36
45,Male,Tanzania,Primary,1,0.0,0.0,696.22
20,Female,Kenya,Secondary,1,1.0,0.0,748.79
30,Male,Tanzania,Primary,0,0.0,0.0,563.67
30,Male,Rwanda,Primary,0,0.0,0.0,323.52
30,Female,Uganda,None,0,0.0,0.0,614.59
18,Female,Rwanda,Secondary,0,0.0,0.0,637.3
57,Female,Kenya,Secondary,no,1.0,0.0,687.05
54,Female,Uganda,Primary,1,1.0,1.0,336.71
48,Male,Rwanda,Tertiary,0,1.0,1.0,794.2
69,Female,Uganda,Secondary,0,0.0,0.0,123.8
34,Male,Uganda,None,0,0.0,0.0,522.96
26,Female,Uganda,Secondary,1,1.0,1.0,670.52
62,Male,Tanzania,Primary,0,0.0,0.0,678.42
30,Female,Rwanda,Primary,0,0.0,0.0,474.44
54,Female,Burundi,Tertiary,0,1.0,0.0,530.25
31,Female,Uganda,Tertiary,1,1.0,0.0,619.05
28,Male,Kenya,Secondary,0,0.0,0.0,597.23
42,,Tanzania,None,no,1.0,0.0,717.55
48,Male,Tanzania,Secondary,nan,1.0,0.0,523.34
31,Male,Burundi,None,no,1.0,0.0,307.13
24,Female,Burundi,Primary,0,0.0,0.0,607.89
41,Female,Tanzania,Tertiary,1,1.0,1.0,543.12
66,Female,Tanzania,Tertiary,0,,0.0,331.65
53,Female,Rwanda,Tertiary,1,,0.0,271.34
59,Male,Tanzania,Primary,1,1.0,0.0,558.86
59,Male,Tanzania,Primary,1,0.0,1.0,160.1
64,Male,Uganda,Tertiary,nan,1.0,0.0,411.0
69,Male,Burundi,Secondary,0,0.0,0.0,558.58
61,Male,Rwanda,Primary,no,0.0,1.0,269.77
58,Male,Tanzania,Secondary,1,0.0,0.0,701.78
20,Female,Rwanda,Secondary,1,1.0,0.0,458.47
64,Male,Burundi,Secondary,1,1.0,,65.97
61,Male,Tanzania,Secondary,0,0.0,0.0,316.9
43,Male,Uganda,Secondary,1,0.0,0.0,405.87
64,Male,Tanzania,None,1,1.0,0.0,641.75
43,Male,Burundi,Secondary,0,0.0,1.0,896.32
18,Female,Rwanda,Secondary,1,1.0,0.0,800.11
32,Male,Uganda,Secondary,1,0.0,0.0,349.53
28,Male,Kenya,Primary,0,1.0,0.0,804.0
54,Female,Kenya,Secondary,1,0.0,0.0,495.37
24,Male,Burundi,Primary,nan,0.0,0.0,255.13
29,Other,Burundi,Secondary,nan,1.0,0.0,439.22
69,,Uganda,Primary,1,0.0,0.0,603.72
55,Female,Rwanda,Tertiary,nan,0.0,0.0,357.89
20,Female,Tanzania,Primary,nan,,1.0,463.83
59,Female,Kenya,None,0,0.0,0.0,587.47
43,Female,Kenya,Secondary,0,1.0,0.0,379.47
47,Female,Burundi,None,0,1.0,0.0,707.27
49,Male,Burundi,Secondary,1,1.0,,490.15
53,Male,Rwanda,Primary,0,1.0,0.0,588.38
62,Male,Uganda,Tertiary,0,0.0,1.0,377.35
68,Male,Kenya,Secondary,0,0.0,0.0,315.67
54,Male,Rwanda,None,0,0.0,0.0,568.01
35,Female,Uganda,Primary,1,1.0,0.0,628.61
18,Female,Kenya,Secondary,1,1.0,0.0,289.39
38,Female,Tanzania,Tertiary,1,0.0,,765.15
45,Male,Rwanda,Secondary,0,0.0,0.0,269.33
65,Male,Kenya,Primary,nan,1.0,0.0,351.29
33,Female,Uganda,Secondary,0,1.0,0.0,524.44
65,Female,Kenya,Primary,no,0.0,0.0,740.41
45,Female,Tanzania,Tertiary,yes,0.0,0.0,1029.07
39,Male,Burundi,Primary,1,,0.0,731.49
36,Female,Burundi,Primary,1,0.0,0.0,212.88
65,Female,Rwanda,None,1,1.0,0.0,534.32
18,Female,Uganda,Secondary,0,1.0,0.0,306.48
48,Male,Tanzania,Primary,0,0.0,0.0,37.67
69,Female,Uganda,Primary,1,1.0,0.0,531.44
69,Male,Rwanda,Primary,1,0.0,,704.99
59,Male,Tanzania,,no,1.0,1.0,384.82
51,Female,Kenya,Secondary,1,0.0,1.0,540.03
63,Female,Burundi,Secondary,no,1.0,1.0,533.33
57,Male,Kenya,Primary,1,0.0,0.0,471.14
23,Female,Kenya,,0,0.0,0.0,479.66
45,Male,Uganda,Secondary,1,0.0,0.0,489.05
20,Female,Uganda,None,0,1.0,0.0,843.26
48,Female,Rwanda,Secondary,0,1.0,1.0,501.66
33,Male,Kenya,Tertiary,0,0.0,0.0,629.97
34,Female,Kenya,Primary,1,0.0,1.0,445.23
61,Male,Kenya,,no,1.0,1.0,384.1
44,Female,Burundi,Secondary,0,0.0,0.0,492.5
68,Male,Tanzania,Tertiary,0,0.0,0.0,516.22
41,Female,Burundi,Secondary,1,1.0,0.0,402.87
37,Female,Kenya,Secondary,0,0.0,1.0,547.66
49,,Rwanda,Secondary,no,1.0,,181.46
52,Male,Tanzania,Tertiary,0,0.0,0.0,292.6
30,Male,Tanzania,Secondary,1,0.0,0.0,985.7
65,Male,Kenya,Primary,0,1.0,0.0,238.26
60,Male,Rwanda,None,1,1.0,1.0,534.91
37,Male,Burundi,Primary,no,0.0,0.0,649.85
65,Female,Uganda,Primary,1,0.0,1.0,519.45
69,Male,Burundi,Primary,nan,1.0,0.0,662.56
19,Male,Tanzania,Primary,1,0.0,1.0,445.45
21,Female,Rwanda,Secondary,1,0.0,1.0,573.86
44,Male,Kenya,Tertiary,1,,0.0,586.73
42,Male,Burundi,Secondary,yes,1.0,0.0,105.69
21,Female,Tanzania,Tertiary,0,1.0,0.0,612.19
49,Male,Uganda,Primary,0,0.0,0.0,432.49
34,Female,Kenya,None,0,0.0,0.0,630.24
18,Male,Kenya,Primary,1,1.0,0.0,465.31
50,Female,Uganda,None,no,1.0,0.0,279.44
47,Male,Burundi,Tertiary,0,0.0,,573.36
22,Male,Tanzania,Primary,1,0.0,1.0,442.12
29,Male,Burundi,Primary,0,1.0,,697.18
55,Male,Uganda,None,no,0.0,1.0,366.2
49,Other,Rwanda,Secondary,0,0.0,0.0,367.14
55,Male,Rwanda,Primary,1,1.0,1.0,560.09
34,Female,Uganda,Secondary,1,1.0,0.0,602.4
62,Female,Kenya,None,1,0.0,0.0,699.88
57,Male,Tanzania,Primary,1,0.0,0.0,95.16
49,Female,Tanzania,Secondary,yes,0.0,0.0,155.42
41,Female,Kenya,Secondary,no,0.0,0.0,546.46
29,Female,Rwanda,Primary,1,,0.0,780.66
64,Female,Kenya,Secondary,1,1.0,1.0,629.22
48,Male,Rwanda,Primary,0,0.0,0.0,595.98
36,Male,Burundi,Secondary,0,1.0,0.0,216.58
46,Male,Uganda,Secondary,0,,0.0,677.8
38,Female,Rwanda,Primary,0,0.0,0.0,522.09
43,Male,Kenya,Secondary,0,0.0,1.0,353.41
69,Other,Uganda,Primary,0,1.0,0.0,599.57
45,Male,Rwanda,Secondary,1,1.0,0.0,531.4
34,Female,Kenya,None,no,0.0,0.0,815.53
26,Female,Burundi,Tertiary,0,1.0,0.0,875.88
38,Female,Kenya,Primary,1,0.0,0.0,407.27
67,Male,Burundi,Tertiary,1,0.0,0.0,712.23
51,Male,Uganda,Primary,0,1.0,0.0,824.52
28,Female,Burundi,Primary,1,1.0,1.0,402.98
37,Other,Rwanda,Secondary,1,1.0,0.0,567.2
66,Male,Burundi,Secondary,1,1.0,0.0,706.55
67,Female,Kenya,Secondary,1,1.0,0.0,538.31
64,Male,Rwanda,Tertiary,0,0.0,1.0,410.94
56,Female,Burundi,Secondary,0,1.0,0.0,548.23
33,Female,Kenya,Secondary,1,0.0,0.0,564.61
46,Female,Uganda,None,0,0.0,1.0,438.78
18,Male,Tanzania,Primary,0,1.0,0.0,613.08
35,Male,Kenya,Primary,1,0.0,0.0,279.61
39,Female,Rwanda,Tertiary,0,1.0,0.0,264.58
25,Female,Uganda,Primary,1,0.0,0.0,489.42
24,Female,Uganda,,yes,,0.0,290.44
42,Male,Uganda,Secondary,0,1.0,0.0,765.45
47,Male,Burundi,Secondary,0,0.0,0.0,487.77
51,Male,Uganda,Secondary,0,0.0,0.0,647.32
61,Female,Uganda,Secondary,1,1.0,0.0,271.75
65,Female,Tanzania,,1,1.0,,874.59
58,Female,Burundi,Primary,0,0.0,0.0,672.14
69,Male,Kenya,Secondary,1,0.0,0.0,642.29
28,Male,Kenya,Tertiary,1,0.0,0.0,90.74
32,Other,Rwanda,Secondary,0,1.0,0.0,316.6
52,Female,Uganda,None,no,1.0,,509.81
40,Male,Rwanda,None,1,0.0,1.0,201.02
62,Male,Kenya,Secondary,0,1.0,0.0,16.85
38,Female,Uganda,Secondary,0,1.0,0.0,603.44
45,Male,Uganda,Primary,0,1.0,0.0,459.44
30,Female,Kenya,Secondary,0,0.0,0.0,417.16
51,Male,Uganda,Tertiary,yes,1.0,1.0,543.74
55,Female,Burundi,Tertiary,1,1.0,0.0,462.82
23,Female,Uganda,Secondary,yes,1.0,0.0,610.84
61,Male,Uganda,Primary,0,0.0,0.0,262.7
21,Female,Rwanda,Secondary,0,0.0,0.0,891.75
22,Male,Tanzania,None,0,0.0,1.0,122.52
57,Male,Kenya,Secondary,0,0.0,0.0,626.39
23,Male,Kenya,Primary,no,0.0,0.0,405.28
38,Female,Kenya,Secondary,0,0.0,0.0,704.78
45,Male,Rwanda,Secondary,0,0.0,0.0,360.31
20,Male,Uganda,Secondary,0,0.0,0.0,0.0
40,Male,Tanzania,Primary,1,0.0,1.0,524.19
25,Female,Rwanda,Secondary,0,0.0,0.0,867.95
36,Female,Tanzania,Primary,1,1.0,0.0,303.97
28,Male,Burundi,Secondary,no,0.0,0.0,609.01
67,Male,Burundi,Tertiary,yes,1.0,0.0,276.21
27,Female,Rwanda,Tertiary,1,1.0,0.0,714.31
45,Male,Rwanda,Secondary,1,0.0,0.0,760.1
37,Female,Tanzania,Primary,0,1.0,0.0,561.62
61,Male,Rwanda,Primary,yes,1.0,0.0,663.49
69,Female,Uganda,Primary,1,1.0,0.0,426.6
45,Male,Rwanda,Tertiary,0,0.0,0.0,324.51
46,Male,Rwanda,Secondary,1,0.0,0.0,662.81
25,Female,Uganda,,1,1.0,0.0,693.87
36,Female,Kenya,Secondary,no,1.0,0.0,760.71
65,Male,Kenya,Primary,0,1.0,0.0,894.84
38,Female,Burundi,Primary,0,1.0,0.0,390.93
35,Male,Rwanda,Secondary,1,1.0,0.0,305.97
26,Female,Burundi,Primary,1,0.0,0.0,446.46
21,Male,Rwanda,Secondary,0,1.0,0.0,428.21
58,Male,Uganda,,1,0.0,,167.74
42,Female,Tanzania,Tertiary,1,0.0,1.0,493.2
51,Male,Rwanda,Primary,0,0.0,0.0,784.79
26,Female,Burundi,Primary,no,1.0,0.0,312.12
26,Female,Burundi,Tertiary,yes,0.0,0.0,362.93
35,Female,Rwanda,Primary,0,1.0,,331.06
28,Female,Burundi,Primary,1,,0.0,868.76
30,Male,Burundi,None,0,1.0,0.0,746.34
55,Female,Uganda,Tertiary,0,1.0,0.0,273.43
26,Male,Burundi,Secondary,0,0.0,0.0,321.39
33,Female,Kenya,Primary,1,1.0,0.0,416.83
21,Female,Kenya,Primary,no,1.0,0.0,604.52
51,Female,Tanzania,Secondary,yes,1.0,,569.8
24,Male,Kenya,Primary,1,1.0,0.0,803.88
32,Male,Kenya,Primary,nan,1.0,0.0,493.87
55,Male,Uganda,Secondary,1,1.0,0.0,396.99
28,Female,Rwanda,Secondary,1,0.0,0.0,521.04
49,Female,Uganda,Secondary,no,0.0,0.0,515.71
44,Female,Burundi,Tertiary,1,1.0,,567.37
47,,Kenya,None,1,0.0,,790.78
69,Other,Burundi,Secondary,1,0.0,0.0,337.28
34,Male,Rwanda,Secondary,1,0.0,0.0,194.21
53,Male,Rwanda,Primary,0,0.0,1.0,509.35
36,Male,Tanzania,Primary,0,1.0,1.0,560.43
24,Female,Tanzania,Secondary,1,1.0,0.0,477.56
60,Male,Uganda,Tertiary,1,1.0,0.0,655.97
62,Male,Kenya,None,0,0.0,0.0,494.95
38,Female,Burundi,Secondary,0,1.0,,406.13
45,Female,Tanzania,Primary,0,1.0,0.0,700.66
20,Other,Rwanda,Tertiary,0,0.0,0.0,647.06
31,Female,Rwanda,Primary,0,1.0,0.0,249.18
19,Other,Tanzania,Secondary,1,1.0,0.0,682.29
46,Male,Rwanda,Secondary,0,0.0,0.0,376.21
35,Female,Kenya,Secondary,1,1.0,1.0,656.52
54,Male,Kenya,Secondary,nan,1.0,0.0,159.4
62,Female,Uganda,Primary,1,1.0,1.0,702.01
62,Female,Kenya,Secondary,1,0.0,0.0,426.36
41,Female,Tanzania,,1,1.0,0.0,652.05
63,Female,Tanzania,None,1,1.0,0.0,659.44
29,Female,Kenya,Secondary,yes,0.0,0.0,555.67
62,Male,Tanzania,Secondary,1,1.0,0.0,282.55
49,Female,Uganda,Primary,1,0.0,0.0,138.7
35,Female,Uganda,Tertiary,1,1.0,1.0,449.78
30,Female,Rwanda,Tertiary,nan,0.0,0.0,222.68
21,Female,Uganda,,1,1.0,0.0,357.24
40,Female,Burundi,None,1,1.0,0.0,535.52
27,Female,Kenya,Secondary,1,1.0,,397.1
22,Male,Tanzania,Secondary,1,1.0,0.0,688.61
67,Male,Tanzania,Secondary,no,0.0,0.0,444.7
57,Female,Uganda,Tertiary,no,0.0,0.0,469.75
31,Male,Uganda,Secondary,1,0.0,0.0,595.2
51,Male,Uganda,None,no,1.0,0.0,404.25
45,Female,Tanzania,Secondary,1,0.0,0.0,474.51
25,Female,Burundi,Tertiary,no,0.0,1.0,678.24
33,Male,Tanzania,Secondary,1,1.0,,227.85
48,Male,Uganda,Secondary,no,1.0,0.0,835.67
24,Female,Burundi,,no,0.0,0.0,830.89
20,,Uganda,Secondary,1,1.0,0.0,727.77
46,Female,Burundi,Secondary,no,1.0,0.0,562.67
53,Female,Uganda,Secondary,1,0.0,0.0,465.65
56,Male,Burundi,Secondary,nan,1.0,0.0,226.03
21,Female,Kenya,Primary,0,0.0,0.0,362.14
26,Female,Burundi,Tertiary,1,0.0,0.0,561.42
34,Male,Uganda,Primary,0,1.0,1.0,341.37
66,Male,Rwanda,Secondary,1,0.0,0.0,739.05
37,Male,Uganda,Secondary,0,0.0,0.0,470.74
31,Other,Rwanda,Secondary,1,1.0,0.0,530.67
63,Female,Tanzania,Primary,1,0.0,0.0,238.17
46,Male,Burundi,Secondary,0,1.0,0.0,231.92
30,Male,Burundi,Secondary,0,0.0,1.0,504.93
53,Male,Uganda,Secondary,0,0.0,0.0,608.53
62,Male,Tanzania,None,0,,0.0,631.92
34,Male,Uganda,Secondary,0,0.0,0.0,196.63
64,Male,Kenya,Primary,0,1.0,0.0,624.28
67,Female,Kenya,Secondary,no,0.0,0.0,419.17
60,Other,Rwanda,Secondary,0,1.0,0.0,545.25
21,Male,Burundi,Secondary,1,0.0,1.0,539.79
37,Male,Rwanda,None,no,0.0,0.0,292.86
28,Female,Rwanda,Secondary,1,1.0,,296.17
59,Male,Burundi,Secondary,1,0.0,0.0,487.31
39,Male,Kenya,Secondary,1,0.0,0.0,407.9
62,Male,Rwanda,Secondary,0,0.0,0.0,907.36
25,Male,Burundi,Secondary,1,0.0,0.0,559.09
45,Male,Kenya,Tertiary,1,0.0,0.0,520.21
62,Female,Burundi,Primary,0,1.0,0.0,702.85
58,Male,Burundi,Secondary,0,1.0,0.0,532.26
47,Male,Uganda,Tertiary,1,0.0,0.0,573.64
50,Male,Kenya,Tertiary,yes,1.0,0.0,455.29
50,Male,Rwanda,,1,0.0,0.0,203.68
64,Female,Burundi,None,1,1.0,0.0,408.95
53,Female,Uganda,Secondary,1,0.0,0.0,621.64
44,Male,Tanzania,Secondary,0,1.0,0.0,805.58
37,Female,Tanzania,,0,0.0,,185.25
50,Female,Uganda,Secondary,yes,1.0,0.0,216.92
42,Female,Kenya,Tertiary,1,,0.0,487.45
61,Male,Tanzania,,1,1.0,0.0,656.28
60,Male,Rwanda,None,0,0.0,0.0,565.15
36,Female,Uganda,Secondary,yes,1.0,0.0,587.13
64,Male,Burundi,Primary,0,1.0,1.0,668.21
38,Male,Uganda,Secondary,1,1.0,0.0,705.29
59,,Rwanda,Primary,no,0.0,0.0,497.59
50,Female,Uganda,None,1,1.0,0.0,548.83
20,Male,Rwanda,Secondary,1,1.0,1.0,595.82
31,Female,Rwanda,Primary,1,0.0,0.0,488.13
32,Female,Uganda,None,1,1.0,0.0,934.4
50,Male,Uganda,Tertiary,1,1.0,0.0,515.2
59,Male,Uganda,Secondary,nan,,0.0,611.19
39,Male,Burundi,Tertiary,1,1.0,0.0,270.96
18,Male,Burundi,Secondary,0,0.0,0.0,480.32
48,Male,Rwanda,Secondary,1,1.0,0.0,304.52
64,Female,Tanzania,Secondary,yes,0.0,0.0,22.1
52,Male,Uganda,Primary,0,0.0,0.0,360.95
37,Male,Tanzania,Tertiary,1,1.0,1.0,513.0
49,Male,Kenya,Primary,1,0.0,1.0,267.92
29,Male,Kenya,Secondary,no,1.0,1.0,429.54
68,Male,Uganda,None,no,1.0,0.0,558.36
33,Male,Kenya,Primary,0,1.0,0.0,110.87
25,Female,Tanzania,Primary,yes,0.0,0.0,714.97
31,Male,Kenya,Secondary,0,0.0,0.0,366.65
35,Male,Uganda,Secondary,0,0.0,1.0,156.15
47,Female,Rwanda,Primary,1,0.0,,805.26
50,Male,Burundi,Primary,1,0.0,0.0,302.4
51,Male,Burundi,Primary,0,,0.0,741.87
61,Male,Burundi,Secondary,1,0.0,1.0,785.53
66,Female,Rwanda,Secondary,nan,1.0,1.0,356.89
51,Female,Kenya,Secondary,0,1.0,0.0,880.8
66,Male,Burundi,,0,0.0,1.0,611.2
24,Male,Tanzania,Primary,1,0.0,0.0,375.97
23,Female,Kenya,Secondary,1,0.0,0.0,706.96
23,Male,Rwanda,Secondary,0,0.0,0.0,462.4
39,Female,Burundi,Secondary,1,,0.0,-100.0
25,Male,Kenya,None,0,0.0,0.0,575.98
54,Male,Rwanda,Primary,nan,1.0,0.0,599.94
32,Male,Uganda,Secondary,1,0.0,0.0,801.21
43,Male,Burundi,Primary,1,0.0,0.0,511.41
56,Male,Uganda,Tertiary,1,,0.0,272.84
20,Female,Uganda,None,0,0.0,0.0,779.11
27,Male,Burundi,Primary,0,1.0,0.0,600.62
20,Male,Tanzania,Primary,yes,0.0,0.0,169.12
47,Male,Uganda,Primary,0,0.0,0.0,206.49
63,Female,Rwanda,Primary,0,1.0,0.0,357.26
39,Male,Tanzania,Tertiary,1,1.0,0.0,662.61
20,Male,Uganda,Tertiary,nan,0.0,0.0,610.33
18,Male,Uganda,Secondary,1,1.0,1.0,696.36
50,Male,Burundi,Secondary,0,,0.0,632.17
36,Female,Burundi,Secondary,1,0.0,1.0,602.56
53,Male,Kenya,,1,0.0,1.0,637.37
51,Male,Burundi,Secondary,nan,1.0,1.0,680.39
48,,Burundi,Primary,0,1.0,0.0,150.88
60,Male,Kenya,Tertiary,yes,0.0,0.0,656.71
41,Female,Tanzania,Primary,1,1.0,0.0,285.66
29,Female,Kenya,Primary,1,0.0,0.0,508.06
30,Male,Burundi,Tertiary,1,,0.0,570.09
33,Male,Tanzania,Primary,1,1.0,0.0,785.54
33,Female,Kenya,Tertiary,1,1.0,0.0,657.55
68,Male,Kenya,Secondary,0,1.0,0.0,383.43
69,Male,Kenya,Primary,no,1.0,0.0,194.79
37,Male,Burundi,Secondary,no,0.0,0.0,376.94
58,Male,Uganda,Tertiary,0,0.0,0.0,0.0
65,Male,Kenya,Secondary,0,0.0,0.0,528.03
44,Male,Tanzania,Secondary,0,0.0,0.0,543.66
56,Male,Burundi,Primary,1,0.0,1.0,193.2
30,Female,Tanzania,None,nan,1.0,,627.97
21,Male,Uganda,Secondary,0,1.0,0.0,337.9
49,Male,Tanzania,Secondary,0,1.0,,365.43
62,Male,Kenya,Secondary,0,,0.0,413.19
57,Male,Tanzania,Secondary,1,1.0,1.0,453.41
51,Male,Tanzania,Primary,1,0.0,0.0,654.73
56,Male,Burundi,None,0,0.0,0.0,569.6
60,Male,Tanzania,Primary,1,1.0,1.0,370.27
34,Female,Rwanda,Secondary,1,0.0,0.0,436.74
41,Male,Rwanda,Secondary,0,0.0,0.0,370.05
46,Male,Burundi,Secondary,nan,0.0,0.0,568.06
63,,Rwanda,Primary,0,0.0,0.0,0.0
45,Male,Burundi,Primary,0,1.0,0.0,802.38
62,Male,Tanzania,Secondary,1,1.0,0.0,-100.0
64,Female,Burundi,Primary,1,1.0,0.0,744.82
39,Male,Rwanda,Secondary,1,1.0,0.0,563.93
45,Female,Kenya,None,0,0.0,1.0,325.15
42,Male,Kenya,Primary,1,0.0,1.0,640.92
58,Female,Rwanda,Primary,1,1.0,0.0,538.74
20,Male,Kenya,Primary,1,0.0,0.0,446.68
30,Female,Burundi,Primary,1,1.0,0.0,648.6
48,Female,Rwanda,Primary,0,,0.0,953.57
30,Male,Uganda,Secondary,0,1.0,0.0,437.39
58,Female,Tanzania,Primary,1,0.0,0.0,609.35
35,Male,Uganda,None,1,1.0,0.0,757.61
54,Female,Burundi,Tertiary,0,0.0,1.0,327.08
60,Female,Rwanda,Tertiary,0,1.0,0.0,515.85
51,Female,Tanzania,Secondary,1,0.0,0.0,613.12
34,Male,Uganda,Primary,0,0.0,0.0,582.53
69,Female,Burundi,Secondary,0,1.0,0.0,272.75
38,Female,Burundi,Primary,0,0.0,0.0,321.18
53,Male,Kenya,Primary,1,0.0,0.0,497.14
67,Male,Tanzania,Tertiary,0,0.0,0.0,596.62
69,Female,Tanzania,Secondary,1,1.0,0.0,446.4
57,Female,Uganda,Secondary,0,0.0,0.0,463.21
36,Female,Tanzania,Secondary,0,0.0,0.0,959.63
29,Male,Uganda,None,no,1.0,0.0,283.88
45,Male,Rwanda,Secondary,0,0.0,0.0,216.12
28,Female,Rwanda,Primary,0,0.0,1.0,539.89
65,Male,Rwanda,Primary,1,0.0,0.0,433.25
54,Male,Uganda,Primary,0,1.0,0.0,571.63
45,Female,Uganda,Primary,0,,,395.3
52,Male,Rwanda,None,1,1.0,0.0,579.39
61,Male,Rwanda,Secondary,1,1.0,0.0,799.63
32,Male,Tanzania,,1,1.0,0.0,668.17
33,Male,Tanzania,Tertiary,0,1.0,0.0,371.46
62,Female,Uganda,Secondary,0,1.0,0.0,465.0
24,Female,Kenya,Tertiary,1,0.0,0.0,335.57
64,Female,Kenya,Secondary,0,,0.0,620.67
20,Male,Tanzania,Tertiary,0,0.0,0.0,454.42
48,Female,Burundi,Tertiary,1,0.0,1.0,663.91
29,Female,Kenya,Secondary,yes,1.0,0.0,655.42
25,Female,Uganda,Tertiary,0,1.0,0.0,713.43
42,Other,Burundi,Primary,no,0.0,0.0,550.31
61,Male,Uganda,Primary,no,0.0,1.0,663.34
67,Female,Tanzania,Primary,nan,1.0,0.0,400.62
52,Male,Uganda,Primary,1,0.0,1.0,886.47
29,Male,Kenya,None,0,,0.0,417.2
38,Male,Rwanda,Primary,1,1.0,0.0,419.57
43,Male,Uganda,,1,1.0,0.0,230.68
19,Female,Kenya,Primary,0,,0.0,315.59
31,Other,Rwanda,None,1,1.0,0.0,468.18
63,Female,Uganda,Primary,1,1.0,0.0,248.42
21,Female,Burundi,Primary,1,,0.0,392.72
34,Female,Uganda,Primary,0,1.0,0.0,351.55
64,Female,Uganda,Tertiary,1,0.0,0.0,454.06
65,Male,Uganda,None,0,0.0,0.0,313.04
22,Female,Burundi,Primary,1,0.0,0.0,509.92
41,Female,Uganda,Tertiary,1,0.0,0.0,565.32
66,Female,Burundi,Primary,0,1.0,0.0,568.4
24,Female,Uganda,Tertiary,1,1.0,1.0,503.45
40,Male,Rwanda,Secondary,1,1.0,0.0,250.07
